date,high,low,close,mean,vol,Oms,open
2016-10-21,"1472,06","1458,63","1464,85",,1,,"1465,84"
2016-10-20,"1467,85","1449,38","1465,84",,1,,"1455,27"
2016-10-19,"1462,67","1448,05","1455,27",,1,,"1458,63"
2016-10-18,"1459,94","1441,43","1458,63",,1,,"1438,28"
2016-10-17,"1447,24","1436,66","1438,28",,1,,"1446,00"
2016-10-14,"1447,58","1430,02","1446,00",,1,,"1426,69"
2016-10-13,"1442,50","1422,09","1426,69",,1,,"1442,50"
2016-10-12,"1459,70","1442,50","1442,50",,1,,"1455,41"
2016-10-11,"1468,16","1454,70","1455,41",,1,,"1467,45"
2016-10-10,"1467,78","1449,09","1467,45",,1,,"1451,65"
2016-10-07,"1458,05","1444,90","1451,65",,1,,"1458,38"
2016-10-06,"1461,51","1452,82","1458,38",,1,,"1452,50"
2016-10-05,"1455,22","1445,96","1452,50",,1,,"1456,22"
2016-10-04,"1456,35","1442,63","1456,22",,1,,"1443,46"
2016-10-03,"1450,70","1437,67","1443,46",,1,,"1439,08"
2016-09-30,"1439,08","1407,99","1439,08",,1,,"1434,81"
2016-09-29,"1442,89","1425,38","1434,81",,1,,"1425,24"
2016-09-28,"1436,04","1422,59","1425,24",,1,,"1421,20"
2016-09-27,"1428,70","1403,92","1421,20",,1,,"1418,19"
2016-09-26,"1436,56","1415,20","1418,19",,1,,"1437,52"
2016-09-23,"1446,07","1432,31","1437,52",,1,,"1446,01"
2016-09-22,"1448,05","1423,35","1446,01",,1,,"1422,66"
2016-09-21,"1434,71","1420,14","1422,66",,1,,"1418,44"
2016-09-20,"1424,90","1415,12","1418,44",,1,,"1419,01"
2016-09-19,"1421,48","1407,02","1419,01",,1,,"1405,31"
2016-09-16,"1415,50","1404,02","1405,31",,1,,"1416,83"
2016-09-15,"1417,64","1401,50","1416,83",,1,,"1409,89"
2016-09-14,"1418,13","1407,02","1409,89",,1,,"1410,79"
2016-09-13,"1427,12","1410,79","1410,79",,1,,"1417,36"
2016-09-12,"1426,50","1400,20","1417,36",,1,,"1426,56"
2016-09-09,"1440,88","1424,91","1426,56",,1,,"1440,03"
2016-09-08,"1443,21","1430,53","1440,03",,1,,"1441,52"
2016-09-07,"1443,46","1435,74","1441,52",,1,,"1435,19"
2016-09-06,"1444,72","1434,17","1435,19",,1,,"1440,76"
2016-09-05,"1443,22","1437,47","1440,76",,1,,"1437,24"
2016-09-02,"1437,24","1418,25","1437,24",,1,,"1417,59"
2016-09-01,"1430,60","1416,51","1417,59",,1,,"1418,14"
2016-08-31,"1429,11","1416,00","1418,14",,1,,"1418,43"
2016-08-30,"1423,50","1411,98","1418,43",,1,,"1411,98"
2016-08-29,"1411,98","1400,47","1411,98",,1,,"1411,65"
2016-08-26,"1414,51","1397,97","1411,65",,1,,"1405,08"
2016-08-25,"1411,91","1401,13","1405,08",,1,,"1412,94"
2016-08-24,"1419,24","1396,53","1412,94",,1,,"1406,55"
2016-08-23,"1408,92","1392,48","1406,55",,1,,"1391,47"
2016-08-22,"1403,66","1387,99","1391,47",,1,,"1393,61"
2016-08-19,"1405,77","1386,70","1393,61",,1,,"1403,02"
2016-08-18,"1405,31","1392,74","1403,02",,1,,"1392,05"
2016-08-17,"1411,33","1389,75","1392,05",,1,,"1406,26"
2016-08-16,"1419,66","1405,13","1406,26",,1,,"1421,58"
2016-08-15,"1424,70","1413,82","1421,58",,1,,"1414,21"
2016-08-12,"1419,81","1410,84","1414,21",,1,,"1416,90"
2016-08-11,"1416,90","1401,14","1416,90",,1,,"1405,99"
2016-08-10,"1410,43","1403,96","1405,99",,1,,"1411,35"
2016-08-09,"1411,35","1382,87","1411,35",,1,,"1385,68"
2016-08-08,"1388,44","1379,79","1385,68",,1,,"1378,83"
2016-08-05,"1381,16","1366,14","1378,83",,1,,"1365,85"
2016-08-04,"1366,35","1354,03","1365,85",,1,,"1352,34"
2016-08-03,"1362,28","1347,09","1352,34",,1,,"1358,62"
2016-08-02,"1380,37","1357,43","1358,62",,1,,"1379,46"
2016-08-01,"1395,74","1374,81","1379,46",,1,,"1386,66"
2016-07-29,"1389,83","1382,09","1386,66",,1,,"1382,08"
2016-07-28,"1393,07","1379,78","1382,08",,1,,"1387,51"
2016-07-27,"1395,87","1383,69","1387,51",,1,,"1382,73"
2016-07-26,"1389,95","1375,75","1382,73",,1,,"1385,97"
2016-07-25,"1397,03","1381,26","1385,97",,1,,"1377,47"
2016-07-22,"1382,08","1372,16","1377,47",,1,,"1381,70"
2016-07-21,"1390,46","1373,42","1381,70",,1,,"1386,59"
2016-07-20,"1386,72","1373,65","1386,59",,1,,"1371,90"
2016-07-19,"1378,72","1360,79","1371,90",,1,,"1368,25"
2016-07-18,"1380,06","1360,12","1368,25",,1,,"1372,80"
2016-07-15,"1377,40","1361,11","1372,80",,1,,"1364,92"
2016-07-14,"1369,72","1356,79","1364,92",,1,,"1356,35"
2016-07-13,"1363,40","1351,76","1356,35",,1,,"1354,51"
2016-07-12,"1358,76","1346,39","1354,51",,1,,"1350,09"
2016-07-11,"1351,36","1328,73","1350,09",,1,,"1326,21"
2016-07-08,"1326,76","1300,27","1326,21",,1,,"1305,33"
2016-07-07,"1313,45","1285,06","1305,33",,1,,"1284,58"
2016-07-06,"1303,68","1275,23","1284,58",,1,,"1303,01"
2016-07-05,"1324,93","1300,46","1303,01",,1,,"1325,54"
2016-07-04,"1345,73","1324,86","1325,54",,1,,"1340,26"
2016-07-01,"1342,18","1325,17","1340,26",,1,,"1323,57"
2016-06-30,"1324,38","1300,69","1323,57",,1,,"1309,57"
2016-06-29,"1309,62","1280,69","1309,57",,1,,"1278,52"
2016-06-28,"1290,36","1247,00","1278,52",,1,,"1246,10"
2016-06-27,"1353,23","1240,68","1246,10",,1,,"1360,73"
2016-06-23,"1366,98","1347,43","1360,73",,1,,"1354,60"
2016-06-22,"1357,91","1338,65","1354,60",,1,,"1344,59"
2016-06-21,"1346,92","1331,50","1344,59",,1,,"1340,29"
2016-06-20,"1340,36","1301,39","1340,29",,1,,"1298,38"
2016-06-17,"1300,27","1280,58","1298,38",,1,,"1278,71"
2016-06-16,"1301,27","1270,71","1278,71",,1,,"1304,09"
2016-06-15,"1306,89","1275,89","1304,09",,1,,"1273,97"
2016-06-14,"1294,32","1270,16","1273,97",,1,,"1294,51"
2016-06-13,"1312,79","1290,37","1294,51",,1,,"1315,06"
2016-06-10,"1343,15","1313,36","1315,06",,1,,"1344,00"
2016-06-09,"1362,45","1343,22","1344,00",,1,,"1361,49"
2016-06-08,"1366,56","1359,11","1361,49",,1,,"1367,15"
2016-06-07,"1369,03","1346,99","1367,15",,1,,"1345,44"
2016-06-03,"1369,68","1338,94","1345,44",,1,,"1359,14"
2016-06-02,"1364,12","1354,94","1359,14",,1,,"1356,75"
2016-06-01,"1369,58","1351,90","1356,75",,1,,"1369,48"
2016-05-31,"1383,38","1368,53","1369,48",,1,,"1379,80"
2016-05-30,"1380,44","1371,69","1379,80",,1,,"1376,50"
2016-05-27,"1379,20","1370,39","1376,50",,1,,"1376,15"
2016-05-26,"1376,44","1364,17","1376,15",,1,,"1367,07"
2016-05-25,"1370,45","1358,24","1367,07",,1,,"1357,10"
2016-05-24,"1358,68","1327,56","1357,10",,1,,"1338,97"
2016-05-23,"1345,52","1332,03","1338,97",,1,,"1342,68"
2016-05-20,"1342,99","1322,23","1342,68",,1,,"1321,80"
2016-05-19,"1340,75","1321,80","1321,80",,1,,"1340,93"
2016-05-18,"1340,96","1322,26","1340,93",,1,,"1331,71"
2016-05-17,"1348,46","1327,55","1331,71",,1,,"1336,14"
2016-05-16,"1336,63","1311,61","1336,14",,1,,"1323,18"
2016-05-13,"1325,85","1304,86","1323,18",,1,,"1312,28"
2016-05-12,"1332,70","1311,30","1312,28",,1,,"1326,13"
2016-05-11,"1338,52","1321,79","1326,13",,1,,"1332,58"
2016-05-10,"1342,26","1328,68","1332,58",,1,,"1328,20"
2016-05-09,"1336,61","1309,52","1328,20",,1,,"1309,17"
2016-05-06,"1317,69","1300,90","1309,17",,1,,"1319,17"
2016-05-04,"1336,00","1318,02","1319,17",,1,,"1335,39"
2016-05-03,"1353,48","1326,35","1335,39",,1,,"1352,91"
2016-05-02,"1365,07","1350,62","1352,91",,1,,"1360,71"
2016-04-29,"1389,61","1357,90","1360,71",,1,,"1389,61"
2016-04-28,"1391,26","1364,41","1389,61",,1,,"1386,78"
2016-04-27,"1395,75","1382,12","1386,78",,1,,"1389,80"
2016-04-26,"1399,95","1386,72","1389,80",,1,,"1389,57"
2016-04-25,"1401,34","1384,99","1389,57",,1,,"1396,37"
2016-04-22,"1408,93","1392,57","1396,37",,1,,"1409,49"
2016-04-21,"1422,79","1402,00","1409,49",,1,,"1419,67"
2016-04-20,"1419,80","1404,13","1419,67",,1,,"1410,87"
2016-04-19,"1413,83","1383,34","1410,87",,1,,"1381,89"
2016-04-18,"1386,45","1364,66","1381,89",,1,,"1381,33"
2016-04-15,"1387,11","1379,03","1381,33",,1,,"1384,11"
2016-04-14,"1396,47","1381,52","1384,11",,1,,"1392,59"
2016-04-13,"1394,82","1368,65","1392,59",,1,,"1366,60"
2016-04-12,"1368,64","1353,23","1366,60",,1,,"1368,62"
2016-04-11,"1376,37","1353,57","1368,62",,1,,"1364,94"
2016-04-08,"1365,00","1331,38","1364,94",,1,,"1330,84"
2016-04-07,"1349,04","1330,51","1330,84",,1,,"1349,02"
2016-04-06,"1349,02","1323,55","1349,02",,1,,"1333,85"
2016-04-05,"1361,86","1327,44","1333,85",,1,,"1361,86"
2016-04-04,"1370,43","1351,07","1361,86",,1,,"1358,22"
2016-04-01,"1360,79","1343,27","1358,22",,1,,"1365,70"
2016-03-31,"1375,54","1362,78","1365,70",,1,,"1376,82"
2016-03-30,"1383,41","1348,70","1376,82",,1,,"1348,70"
2016-03-29,"1358,13","1339,88","1348,70",,1,,"1345,34"
2016-03-24,"1365,17","1345,34","1345,34",,1,,"1368,21"
2016-03-23,"1382,63","1362,48","1368,21",,1,,"1382,44"
2016-03-22,"1382,44","1354,39","1382,44",,1,,"1377,56"
2016-03-21,"1391,77","1374,82","1377,56",,1,,"1391,38"
2016-03-18,"1393,22","1371,66","1391,38",,1,,"1390,86"
2016-03-17,"1404,08","1362,29","1390,86",,1,,"1393,10"
2016-03-16,"1412,49","1386,88","1393,10",,1,,"1403,95"
2016-03-15,"1424,19","1403,12","1403,95",,1,,"1424,19"
2016-03-14,"1431,64","1415,12","1424,19",,1,,"1418,39"
2016-03-11,"1419,19","1392,07","1418,39",,1,,"1385,06"
2016-03-10,"1423,77","1385,06","1385,06",,1,,"1398,47"
2016-03-09,"1402,78","1385,18","1398,47",,1,,"1390,58"
2016-03-08,"1399,81","1385,51","1390,58",,1,,"1397,04"
2016-03-07,"1403,40","1387,82","1397,04",,1,,"1403,77"
2016-03-04,"1409,29","1389,95","1403,77",,1,,"1389,45"
2016-03-03,"1394,48","1384,17","1389,45",,1,,"1383,71"
2016-03-02,"1401,77","1373,34","1383,71",,1,,"1391,45"
2016-03-01,"1392,02","1356,57","1391,45",,1,,"1372,54"
2016-02-29,"1374,57","1345,17","1372,54",,1,,"1370,80"
2016-02-26,"1378,77","1363,46","1370,80",,1,,"1360,97"
2016-02-25,"1360,97","1328,24","1360,97",,1,,"1327,85"
2016-02-24,"1368,89","1324,46","1327,85",,1,,"1366,53"
2016-02-23,"1385,80","1366,51","1366,53",,1,,"1385,74"
2016-02-22,"1385,74","1357,32","1385,74",,1,,"1355,95"
2016-02-19,"1370,44","1349,50","1355,95",,1,,"1362,98"
2016-02-18,"1381,53","1359,83","1362,98",,1,,"1374,25"
2016-02-17,"1374,25","1329,73","1374,25",,1,,"1328,14"
2016-02-16,"1349,87","1323,59","1328,14",,1,,"1336,17"
2016-02-15,"1336,17","1290,62","1336,17",,1,,"1286,67"
2016-02-12,"1286,67","1248,28","1286,67",,1,,"1247,06"
2016-02-11,"1296,34","1247,06","1247,06",,1,,"1297,82"
2016-02-10,"1306,17","1272,11","1297,82",,1,,"1271,45"
2016-02-09,"1288,52","1253,63","1271,45",,1,,"1273,95"
2016-02-08,"1339,60","1273,27","1273,95",,1,,"1330,11"
2016-02-05,"1347,46","1322,68","1330,11",,1,,"1333,72"
2016-02-04,"1334,83","1304,83","1333,72",,1,,"1305,49"
2016-02-03,"1331,62","1295,50","1305,49",,1,,"1320,29"
2016-02-02,"1340,38","1314,19","1320,29",,1,,"1342,43"
2016-02-01,"1365,90","1335,14","1342,43",,1,,"1356,32"
2016-01-29,"1359,92","1335,93","1356,32",,1,,"1333,32"
2016-01-28,"1366,76","1328,28","1333,32",,1,,"1365,59"
2016-01-27,"1377,47","1353,64","1365,59",,1,,"1375,74"
2016-01-26,"1376,12","1332,40","1375,74",,1,,"1354,41"
2016-01-25,"1367,81","1345,55","1354,41",,1,,"1361,36"
2016-01-22,"1364,24","1320,14","1361,36",,1,,"1312,60"
2016-01-21,"1319,81","1283,13","1312,60",,1,,"1290,95"
2016-01-20,"1332,17","1289,40","1290,95",,1,,"1332,17"
2016-01-19,"1341,73","1311,72","1332,17",,1,,"1306,02"
2016-01-18,"1322,59","1300,54","1306,02",,1,,"1305,24"
2016-01-15,"1348,51","1296,92","1305,24",,1,,"1339,47"
2016-01-14,"1359,08","1326,71","1339,47",,1,,"1360,98"
2016-01-13,"1377,87","1352,61","1360,98",,1,,"1351,26"
2016-01-12,"1369,05","1345,67","1351,26",,1,,"1348,64"
2016-01-11,"1362,03","1342,68","1348,64",,1,,"1348,76"
2016-01-08,"1379,95","1348,76","1348,76",,1,,"1357,12"
2016-01-07,"1379,66","1326,70","1357,12",,1,,"1387,03"
2016-01-05,"1410,47","1384,05","1387,03",,1,,"1394,39"
2016-01-04,"1441,34","1394,27","1394,39",,1,,"1446,82"
2015-12-30,"1455,42","1442,17","1446,82",,1,,"1452,95"
